# Simulation 6 (Up to date)
# 13481 data points written for 4 variables.
# Simulation warnings:
#   Listeners modified the flight simulation
#   Body calculations may not be entirely accurate at supersonic speeds.
#   Recovery device deployment at high speed (110 ft/s)
#   Forward end of airframe is open (radius is > 0):  "Transition"
#
# Time (s),Longitudinal moment of inertia (kg·m²),Corrective moment coefficient (),Damping moment coefficient (​)
551.261,0.049,7.484e4,0.182
551.311,0.049,7.483e4,0.182
551.361,0.049,7.482e4,0.182
551.411,0.049,7.481e4,0.181
551.461,0.049,7.48e4,0.181
551.511,0.049,7.479e4,0.181
551.561,0.049,7.478e4,0.181
551.611,0.049,7.477e4,0.181
551.661,0.049,7.476e4,0.181
551.711,0.049,7.475e4,0.181
551.761,0.049,7.473e4,0.181
551.811,0.049,7.472e4,0.18
551.861,0.049,7.471e4,0.181
551.911,0.049,7.47e4,0.181
551.961,0.049,7.469e4,0.181
552.011,0.049,7.468e4,0.181
552.061,0.049,7.467e4,0.18
552.111,0.049,7.466e4,0.18
552.161,0.049,7.465e4,0.18
552.211,0.049,7.464e4,0.18
552.261,0.049,7.463e4,0.181
552.311,0.049,7.462e4,0.181
552.361,0.049,7.461e4,0.181
552.411,0.049,7.46e4,0.181
552.461,0.049,7.459e4,0.181
552.511,0.049,7.458e4,0.181
552.561,0.049,7.457e4,0.181
552.611,0.049,7.456e4,0.181
552.661,0.049,7.455e4,0.181
552.711,0.049,7.454e4,0.181
552.761,0.049,7.453e4,0.181
552.811,0.049,7.452e4,0.181
552.861,0.049,7.45e4,0.181
552.911,0.049,7.449e4,0.181
552.961,0.049,7.448e4,0.181
553.011,0.049,7.447e4,0.181
553.061,0.049,7.446e4,0.181
553.111,0.049,7.445e4,0.181
553.161,0.049,7.444e4,0.182
553.211,0.049,7.443e4,0.182
553.261,0.049,7.442e4,0.181
553.311,0.049,7.441e4,0.181
553.361,0.049,7.44e4,0.182
553.411,0.049,7.439e4,0.182
553.461,0.049,7.438e4,0.182
553.511,0.049,7.437e4,0.182
553.561,0.049,7.436e4,0.182
553.611,0.049,7.435e4,0.182
553.661,0.049,7.434e4,0.182
553.711,0.049,7.433e4,0.182
553.761,0.049,7.432e4,0.183
553.811,0.049,7.431e4,0.183
553.861,0.049,7.429e4,0.183
553.911,0.049,7.428e4,0.183
553.961,0.049,7.427e4,0.183
554.011,0.049,7.426e4,0.182
554.061,0.049,7.425e4,0.182
554.111,0.049,7.424e4,0.182
554.161,0.049,7.423e4,0.182
554.211,0.049,7.422e4,0.182
554.261,0.049,7.421e4,0.182
554.311,0.049,7.42e4,0.182
554.361,0.049,7.419e4,0.182
554.411,0.049,7.418e4,0.183
554.461,0.049,7.417e4,0.182
554.511,0.049,7.416e4,0.183
554.561,0.049,7.415e4,0.183
554.611,0.049,7.414e4,0.183
554.661,0.049,7.413e4,0.183
554.711,0.049,7.412e4,0.183
554.761,0.049,7.411e4,0.183
554.811,0.049,7.41e4,0.183
554.861,0.049,7.409e4,0.182
554.911,0.049,7.407e4,0.182
554.961,0.049,7.406e4,0.182
555.011,0.049,7.405e4,0.182
555.061,0.049,7.404e4,0.181
555.111,0.049,7.403e4,0.181
555.161,0.049,7.402e4,0.181
555.211,0.049,7.401e4,0.181
555.261,0.049,7.4e4,0.181
555.311,0.049,7.399e4,0.181
555.361,0.049,7.398e4,0.181
555.411,0.049,7.397e4,0.181
555.461,0.049,7.396e4,0.181
555.511,0.049,7.395e4,0.182
555.561,0.049,7.394e4,0.182
555.611,0.049,7.393e4,0.182
555.661,0.049,7.392e4,0.183
555.711,0.049,7.391e4,0.183
555.761,0.049,7.39e4,0.183
555.811,0.049,7.389e4,0.183
555.861,0.049,7.388e4,0.183
555.911,0.049,7.387e4,0.183
555.961,0.049,7.386e4,0.183
556.011,0.049,7.384e4,0.183
556.061,0.049,7.383e4,0.184
556.111,0.049,7.382e4,0.184
556.161,0.049,7.381e4,0.183
556.211,0.049,7.38e4,0.183
556.261,0.049,7.379e4,0.184
556.311,0.049,7.378e4,0.184
556.361,0.049,7.377e4,0.184
556.411,0.049,7.376e4,0.184
556.461,0.049,7.375e4,0.184
556.511,0.049,7.374e4,0.184
556.561,0.049,7.373e4,0.184
556.611,0.049,7.372e4,0.184
556.661,0.049,7.371e4,0.184
556.711,0.049,7.37e4,0.184
556.761,0.049,7.369e4,0.184
556.811,0.049,7.368e4,0.184
556.861,0.049,7.367e4,0.184
556.911,0.049,7.366e4,0.184
556.961,0.049,7.365e4,0.183
557.011,0.049,7.364e4,0.183
557.061,0.049,7.363e4,0.183
557.111,0.049,7.362e4,0.183
557.161,0.049,7.361e4,0.183
557.211,0.049,7.36e4,0.183
557.261,0.049,7.359e4,0.183
557.311,0.049,7.358e4,0.183
557.361,0.049,7.356e4,0.184
557.411,0.049,7.355e4,0.184
557.461,0.049,7.354e4,0.184
557.511,0.049,7.353e4,0.184
557.561,0.049,7.352e4,0.184
557.611,0.049,7.351e4,0.184
557.661,0.049,7.35e4,0.183
557.711,0.049,7.349e4,0.183
557.761,0.049,7.348e4,0.183
557.811,0.049,7.347e4,0.183
557.861,0.049,7.346e4,0.183
557.911,0.049,7.345e4,0.182
557.961,0.049,7.344e4,0.182
558.011,0.049,7.343e4,0.182
558.061,0.049,7.342e4,0.182
558.111,0.049,7.341e4,0.182
558.161,0.049,7.34e4,0.182
558.211,0.049,7.339e4,0.183
558.261,0.049,7.338e4,0.183
558.311,0.049,7.337e4,0.183
558.361,0.049,7.336e4,0.183
558.411,0.049,7.335e4,0.183
558.461,0.049,7.334e4,0.184
558.511,0.049,7.333e4,0.184
558.561,0.049,7.332e4,0.184
558.611,0.049,7.331e4,0.184
558.661,0.049,7.33e4,0.184
558.711,0.049,7.329e4,0.183
558.761,0.049,7.328e4,0.183
558.811,0.049,7.327e4,0.183
558.861,0.049,7.326e4,0.183
558.911,0.049,7.325e4,0.182
558.961,0.049,7.324e4,0.182
559.011,0.049,7.323e4,0.182
559.061,0.049,7.322e4,0.182
559.111,0.049,7.32e4,0.182
559.161,0.049,7.319e4,0.182
559.211,0.049,7.318e4,0.183
559.261,0.049,7.317e4,0.183
559.311,0.049,7.316e4,0.184
559.361,0.049,7.315e4,0.184
559.411,0.049,7.314e4,0.184
559.461,0.049,7.313e4,0.184
559.511,0.049,7.312e4,0.184
559.561,0.049,7.311e4,0.184
559.611,0.049,7.31e4,0.184
559.661,0.049,7.309e4,0.184
559.711,0.049,7.308e4,0.184
559.761,0.049,7.307e4,0.184
559.811,0.049,7.306e4,0.183
559.861,0.049,7.305e4,0.183
559.911,0.049,7.304e4,0.183
559.961,0.049,7.303e4,0.183
560.011,0.049,7.302e4,0.183
560.061,0.049,7.301e4,0.182
560.111,0.049,7.3e4,0.182
560.161,0.049,7.299e4,0.183
560.211,0.049,7.298e4,0.183
560.261,0.049,7.297e4,0.183
560.311,0.049,7.296e4,0.183
560.361,0.049,7.295e4,0.183
560.411,0.049,7.294e4,0.183
560.461,0.049,7.293e4,0.184
560.511,0.049,7.292e4,0.184
560.561,0.049,7.291e4,0.184
560.611,0.049,7.29e4,0.184
560.661,0.049,7.289e4,0.184
560.711,0.049,7.288e4,0.184
560.761,0.049,7.287e4,0.184
560.811,0.049,7.286e4,0.184
560.861,0.049,7.285e4,0.184
560.911,0.049,7.284e4,0.184
560.961,0.049,7.283e4,0.184
561.011,0.049,7.282e4,0.184
561.061,0.049,7.281e4,0.183
561.111,0.049,7.28e4,0.183
561.161,0.049,7.279e4,0.183
561.211,0.049,7.277e4,0.183
561.261,0.049,7.276e4,0.183
561.311,0.049,7.275e4,0.183
561.361,0.049,7.274e4,0.184
561.411,0.049,7.273e4,0.183
561.461,0.049,7.272e4,0.183
561.511,0.049,7.271e4,0.183
561.561,0.049,7.27e4,0.183
561.611,0.049,7.269e4,0.183
561.661,0.049,7.268e4,0.184
561.711,0.049,7.267e4,0.184
561.761,0.049,7.266e4,0.184
561.811,0.049,7.265e4,0.184
561.861,0.049,7.264e4,0.184
561.911,0.049,7.263e4,0.184
561.961,0.049,7.262e4,0.184
562.011,0.049,7.261e4,0.184
562.061,0.049,7.26e4,0.184
562.111,0.049,7.259e4,0.184
562.161,0.049,7.258e4,0.184
562.211,0.049,7.257e4,0.184
562.261,0.049,7.256e4,0.183
562.311,0.049,7.255e4,0.183
562.361,0.049,7.254e4,0.183
562.411,0.049,7.253e4,0.183
562.461,0.049,7.252e4,0.182
562.511,0.049,7.251e4,0.182
562.561,0.049,7.25e4,0.182
562.611,0.049,7.249e4,0.182
562.661,0.049,7.248e4,0.182
562.711,0.049,7.247e4,0.182
562.761,0.049,7.246e4,0.182
562.811,0.049,7.245e4,0.182
562.861,0.049,7.244e4,0.182
562.911,0.049,7.243e4,0.182
562.961,0.049,7.242e4,0.182
563.011,0.049,7.241e4,0.182
563.061,0.049,7.24e4,0.182
563.111,0.049,7.239e4,0.182
563.161,0.049,7.238e4,0.182
563.211,0.049,7.237e4,0.182
563.261,0.049,7.236e4,0.182
563.311,0.049,7.235e4,0.182
563.361,0.049,7.234e4,0.182
563.411,0.049,7.233e4,0.182
563.461,0.049,7.232e4,0.182
563.511,0.049,7.231e4,0.182
563.561,0.049,7.23e4,0.182
563.611,0.049,7.229e4,0.182
563.661,0.049,7.228e4,0.183
563.711,0.049,7.227e4,0.183
563.761,0.049,7.226e4,0.183
563.811,0.049,7.225e4,0.183
563.861,0.049,7.224e4,0.183
563.911,0.049,7.222e4,0.184
563.961,0.049,7.221e4,0.184
564.011,0.049,7.22e4,0.184
564.061,0.049,7.219e4,0.184
564.111,0.049,7.218e4,0.184
564.161,0.049,7.217e4,0.184
564.211,0.049,7.216e4,0.184
564.261,0.049,7.215e4,0.184
564.311,0.049,7.214e4,0.184
564.361,0.049,7.213e4,0.184
564.411,0.049,7.212e4,0.184
564.461,0.049,7.211e4,0.184
564.511,0.049,7.21e4,0.184
564.561,0.049,7.209e4,0.184
564.611,0.049,7.208e4,0.184
564.661,0.049,7.207e4,0.184
564.711,0.049,7.206e4,0.184
564.761,0.049,7.205e4,0.185
564.811,0.049,7.204e4,0.185
564.861,0.049,7.203e4,0.184
564.911,0.049,7.202e4,0.184
564.961,0.049,7.201e4,0.184
565.011,0.049,7.2e4,0.184
565.061,0.049,7.199e4,0.184
565.111,0.049,7.198e4,0.185
565.161,0.049,7.197e4,0.185
565.211,0.049,7.196e4,0.184
565.261,0.049,7.195e4,0.184
565.311,0.049,7.194e4,0.184
565.361,0.049,7.193e4,0.185
565.411,0.049,7.192e4,0.184
565.461,0.049,7.191e4,0.185
565.511,0.049,7.19e4,0.185
565.561,0.049,7.189e4,0.185
565.611,0.049,7.188e4,0.185
565.661,0.049,7.187e4,0.185
565.711,0.049,7.186e4,0.185
565.761,0.049,7.185e4,0.185
565.811,0.049,7.184e4,0.185
565.861,0.049,7.183e4,0.185
565.911,0.049,7.182e4,0.185
565.961,0.049,7.181e4,0.185
566.011,0.049,7.18e4,0.185
566.061,0.049,7.179e4,0.185
566.111,0.049,7.178e4,0.185
566.161,0.049,7.177e4,0.185
566.211,0.049,7.176e4,0.185
566.261,0.049,7.175e4,0.185
566.311,0.049,7.174e4,0.185
566.361,0.049,7.173e4,0.185
566.411,0.049,7.172e4,0.185
566.461,0.049,7.171e4,0.184
566.511,0.049,7.169e4,0.185
566.561,0.049,7.168e4,0.185
566.611,0.049,7.167e4,0.185
566.661,0.049,7.166e4,0.184
566.711,0.049,7.165e4,0.184
566.761,0.049,7.164e4,0.184
566.811,0.049,7.163e4,0.184
566.861,0.049,7.162e4,0.184
566.911,0.049,7.161e4,0.184
566.961,0.049,7.16e4,0.184
567.011,0.049,7.159e4,0.185
567.061,0.049,7.158e4,0.185
567.111,0.049,7.157e4,0.185
567.161,0.049,7.156e4,0.185
567.211,0.049,7.155e4,0.185
567.261,0.049,7.154e4,0.185
567.311,0.049,7.153e4,0.186
567.361,0.049,7.152e4,0.186
567.411,0.049,7.151e4,0.186
567.461,0.049,7.15e4,0.186
567.511,0.049,7.149e4,0.186
567.561,0.049,7.148e4,0.186
567.611,0.049,7.147e4,0.185
567.661,0.049,7.146e4,0.185
567.711,0.049,7.145e4,0.185
567.761,0.049,7.144e4,0.185
567.811,0.049,7.143e4,0.185
567.861,0.049,7.142e4,0.185
567.911,0.049,7.141e4,0.184
567.961,0.049,7.14e4,0.184
568.011,0.049,7.139e4,0.184
568.061,0.049,7.138e4,0.185
568.111,0.049,7.137e4,0.185
568.161,0.049,7.136e4,0.185
568.211,0.049,7.135e4,0.185
568.261,0.049,7.134e4,0.185
568.311,0.049,7.133e4,0.185
568.361,0.049,7.132e4,0.186
568.411,0.049,7.131e4,0.186
568.461,0.049,7.13e4,0.186
568.511,0.049,7.129e4,0.186
568.561,0.049,7.128e4,0.186
568.611,0.049,7.127e4,0.186
568.661,0.049,7.126e4,0.186
568.711,0.049,7.125e4,0.186
568.761,0.049,7.124e4,0.186
568.811,0.049,7.123e4,0.186
568.861,0.049,7.122e4,0.186
568.911,0.049,7.121e4,0.186
568.961,0.049,7.12e4,0.185
569.011,0.049,7.119e4,0.185
569.061,0.049,7.118e4,0.185
569.111,0.049,7.117e4,0.185
569.161,0.049,7.116e4,0.185
569.211,0.049,7.115e4,0.185
569.261,0.049,7.114e4,0.185
569.311,0.049,7.113e4,0.184
569.361,0.049,7.112e4,0.184
569.411,0.049,7.111e4,0.184
569.461,0.049,7.11e4,0.184
569.511,0.049,7.109e4,0.184
569.561,0.049,7.108e4,0.185
569.611,0.049,7.107e4,0.185
569.661,0.049,7.106e4,0.185
569.711,0.049,7.105e4,0.185
569.761,0.049,7.104e4,0.185
569.811,0.049,7.103e4,0.185
569.861,0.049,7.102e4,0.185
569.911,0.049,7.101e4,0.185
569.961,0.049,7.1e4,0.185
570.011,0.049,7.099e4,0.185
570.061,0.049,7.098e4,0.186
570.111,0.049,7.097e4,0.186
570.161,0.049,7.096e4,0.186
570.211,0.049,7.095e4,0.186
570.261,0.049,7.094e4,0.186
570.311,0.049,7.093e4,0.186
570.361,0.049,7.092e4,0.186
570.411,0.049,7.091e4,0.186
570.461,0.049,7.09e4,0.186
570.511,0.049,7.089e4,0.186
570.561,0.049,7.088e4,0.186
570.611,0.049,7.087e4,0.186
570.661,0.049,7.086e4,0.186
570.711,0.049,7.085e4,0.186
570.761,0.049,7.084e4,0.186
570.811,0.049,7.083e4,0.186
570.861,0.049,7.082e4,0.185
570.911,0.049,7.081e4,0.185
570.961,0.049,7.08e4,0.185
571.011,0.049,7.079e4,0.185
571.061,0.049,7.078e4,0.185
571.111,0.049,7.077e4,0.185
571.161,0.049,7.076e4,0.184
571.211,0.049,7.075e4,0.184
571.261,0.049,7.074e4,0.185
571.311,0.049,7.073e4,0.184
571.361,0.049,7.072e4,0.184
571.411,0.049,7.071e4,0.185
571.461,0.049,7.07e4,0.185
571.511,0.049,7.07e4,0.185
571.561,0.049,7.069e4,0.186
571.611,0.049,7.068e4,0.186
571.661,0.049,7.067e4,0.186
571.711,0.049,7.066e4,0.186
571.761,0.049,7.065e4,0.186
571.811,0.049,7.064e4,0.186
571.861,0.049,7.063e4,0.186
571.911,0.049,7.062e4,0.185
571.961,0.049,7.061e4,0.185
572.011,0.049,7.06e4,0.185
572.061,0.049,7.059e4,0.185
572.111,0.049,7.058e4,0.185
572.161,0.049,7.057e4,0.184
572.211,0.049,7.056e4,0.185
572.261,0.049,7.055e4,0.185
572.311,0.049,7.054e4,0.184
572.361,0.049,7.053e4,0.185
572.411,0.049,7.052e4,0.185
572.461,0.049,7.051e4,0.185
572.511,0.049,7.05e4,0.185
572.561,0.049,7.049e4,0.185
572.611,0.049,7.048e4,0.185
572.661,0.049,7.047e4,0.185
572.711,0.049,7.046e4,0.185
572.761,0.049,7.045e4,0.185
572.811,0.049,7.044e4,0.185
572.861,0.049,7.043e4,0.185
572.911,0.049,7.042e4,0.185
572.961,0.049,7.041e4,0.185
573.011,0.049,7.04e4,0.185
573.061,0.049,7.039e4,0.185
573.111,0.049,7.038e4,0.184
573.161,0.049,7.037e4,0.184
573.211,0.049,7.036e4,0.184
573.261,0.049,7.035e4,0.184
573.311,0.049,7.034e4,0.184
573.361,0.049,7.033e4,0.184
573.411,0.049,7.032e4,0.184
573.461,0.049,7.031e4,0.184
573.511,0.049,7.03e4,0.184
573.561,0.049,7.029e4,0.184
573.611,0.049,7.028e4,0.184
573.661,0.049,7.027e4,0.184
573.711,0.049,7.026e4,0.184
573.761,0.049,7.025e4,0.184
573.811,0.049,7.024e4,0.184
573.861,0.049,7.023e4,0.184
573.911,0.049,7.022e4,0.185
573.961,0.049,7.021e4,0.184
574.011,0.049,7.02e4,0.185
574.061,0.049,7.019e4,0.184
574.111,0.049,7.018e4,0.184
574.161,0.049,7.017e4,0.185
574.211,0.049,7.016e4,0.184
574.261,0.049,7.015e4,0.185
574.311,0.049,7.014e4,0.185
574.361,0.049,7.013e4,0.185
574.411,0.049,7.012e4,0.185
574.461,0.049,7.011e4,0.185
574.511,0.049,7.01e4,0.185
574.561,0.049,7.009e4,0.186
574.611,0.049,7.008e4,0.186
574.661,0.049,7.007e4,0.186
574.711,0.049,7.006e4,0.186
574.761,0.049,7.005e4,0.186
574.811,0.049,7.004e4,0.186
574.861,0.049,7.003e4,0.186
574.911,0.049,7.002e4,0.185
574.961,0.049,7.001e4,0.185
575.011,0.049,7e4,0.186
575.061,0.049,6.999e4,0.186
575.111,0.049,6.998e4,0.185
575.161,0.049,6.997e4,0.185
575.211,0.049,6.996e4,0.185
575.261,0.049,6.995e4,0.186
575.311,0.049,6.994e4,0.186
575.361,0.049,6.993e4,0.186
575.411,0.049,6.992e4,0.186
575.461,0.049,6.991e4,0.186
575.511,0.049,6.99e4,0.186
575.561,0.049,6.989e4,0.186
575.611,0.049,6.988e4,0.186
575.661,0.049,6.987e4,0.186
575.711,0.049,6.986e4,0.186
575.761,0.049,6.985e4,0.186
575.811,0.049,6.984e4,0.186
575.861,0.049,6.983e4,0.186
575.911,0.049,6.982e4,0.186
575.961,0.049,6.981e4,0.186
576.011,0.049,6.98e4,0.186
576.061,0.049,6.979e4,0.186
576.111,0.049,6.979e4,0.186
576.161,0.049,6.978e4,0.187
576.211,0.049,6.977e4,0.187
576.261,0.049,6.976e4,0.187
576.311,0.049,6.975e4,0.187
576.361,0.049,6.974e4,0.187
576.411,0.049,6.973e4,0.187
576.461,0.049,6.972e4,0.187
576.511,0.049,6.971e4,0.187
576.561,0.049,6.97e4,0.187
576.611,0.049,6.969e4,0.187
576.661,0.049,6.968e4,0.187
576.711,0.049,6.967e4,0.187
576.761,0.049,6.966e4,0.187
576.811,0.049,6.965e4,0.186
576.861,0.049,6.964e4,0.186
576.911,0.049,6.963e4,0.186
576.961,0.049,6.963e4,0.186
577.011,0.049,6.962e4,0.186
577.061,0.049,6.961e4,0.186
577.111,0.049,6.96e4,0.186
577.161,0.049,6.959e4,0.186
577.211,0.049,6.958e4,0.186
577.261,0.049,6.957e4,0.187
577.311,0.049,6.956e4,0.187
577.361,0.049,6.955e4,0.186
577.411,0.049,6.954e4,0.187
577.461,0.049,6.953e4,0.187
577.511,0.049,6.952e4,0.187
577.561,0.049,6.951e4,0.187
577.611,0.049,6.95e4,0.187
577.661,0.049,6.949e4,0.186
577.711,0.049,6.948e4,0.186
577.761,0.049,6.948e4,0.186
577.811,0.049,6.947e4,0.186
577.861,0.049,6.946e4,0.186
577.911,0.049,6.945e4,0.186
577.961,0.049,6.944e4,0.186
578.011,0.049,6.943e4,0.186
578.061,0.049,6.942e4,0.186
578.111,0.049,6.941e4,0.187
578.161,0.049,6.94e4,0.187
578.211,0.049,6.939e4,0.187
578.261,0.049,6.938e4,0.187
578.311,0.049,6.937e4,0.187
578.361,0.049,6.936e4,0.187
578.411,0.049,6.935e4,0.187
578.461,0.049,6.934e4,0.187
578.511,0.049,6.933e4,0.186
578.561,0.049,6.933e4,0.187
578.611,0.049,6.932e4,0.187
578.661,0.049,6.931e4,0.186
578.711,0.049,6.93e4,0.186
578.761,0.049,6.929e4,0.186
578.811,0.049,6.928e4,0.185
578.861,0.049,6.927e4,0.185
578.911,0.049,6.926e4,0.185
578.961,0.049,6.925e4,0.185
579.011,0.049,6.924e4,0.185
579.061,0.049,6.923e4,0.185
579.111,0.049,6.922e4,0.185
579.161,0.049,6.921e4,0.186
579.211,0.049,6.92e4,0.186
579.261,0.049,6.919e4,0.186
579.311,0.049,6.919e4,0.186
579.361,0.049,6.918e4,0.186
579.411,0.049,6.917e4,0.186
579.461,0.049,6.916e4,0.186
579.511,0.049,6.915e4,0.187
579.561,0.049,6.914e4,0.186
579.611,0.049,6.913e4,0.186
579.661,0.049,6.912e4,0.186
579.711,0.049,6.911e4,0.186
579.761,0.049,6.91e4,0.186
579.811,0.049,6.909e4,0.186
579.861,0.049,6.908e4,0.186
579.911,0.049,6.907e4,0.186
579.961,0.049,6.906e4,0.186
580.011,0.049,6.905e4,0.186
580.061,0.049,6.904e4,0.187
580.111,0.049,6.904e4,0.187
580.161,0.049,6.903e4,0.188
580.211,0.049,6.902e4,0.188
580.261,0.049,6.901e4,0.188
580.311,0.049,6.9e4,0.188
580.361,0.049,6.899e4,0.188
580.411,0.049,6.898e4,0.188
580.461,0.049,6.897e4,0.188
580.511,0.049,6.896e4,0.188
580.561,0.049,6.895e4,0.188
580.611,0.049,6.894e4,0.188
580.661,0.049,6.893e4,0.188
580.711,0.049,6.892e4,0.188
580.761,0.049,6.891e4,0.188
580.811,0.049,6.89e4,0.188
580.861,0.049,6.89e4,0.188
580.911,0.049,6.889e4,0.188
580.961,0.049,6.888e4,0.188
581.011,0.049,6.887e4,0.188
581.061,0.049,6.886e4,0.188
581.111,0.049,6.885e4,0.188
581.161,0.049,6.884e4,0.188
581.211,0.049,6.883e4,0.188
581.261,0.049,6.882e4,0.188
581.311,0.049,6.881e4,0.188
581.361,0.049,6.88e4,0.188
581.411,0.049,6.879e4,0.188
581.461,0.049,6.878e4,0.187
581.511,0.049,6.878e4,0.187
581.561,0.049,6.877e4,0.187
581.611,0.049,6.876e4,0.187
581.661,0.049,6.875e4,0.187
581.711,0.049,6.874e4,0.186
581.761,0.049,6.873e4,0.186
581.811,0.049,6.872e4,0.186
581.861,0.049,6.871e4,0.186
581.911,0.049,6.87e4,0.186
581.961,0.049,6.869e4,0.186
582.011,0.049,6.868e4,0.186
582.061,0.049,6.867e4,0.186
582.111,0.049,6.866e4,0.187
582.161,0.049,6.866e4,0.187
582.211,0.049,6.865e4,0.187
582.261,0.049,6.864e4,0.187
582.311,0.049,6.863e4,0.187
582.361,0.049,6.862e4,0.188
582.411,0.049,6.861e4,0.188
582.461,0.049,6.86e4,0.188
582.511,0.049,6.859e4,0.187
582.561,0.049,6.858e4,0.187
582.611,0.049,6.857e4,0.187
582.661,0.049,6.856e4,0.187
582.711,0.049,6.855e4,0.187
582.761,0.049,6.854e4,0.187
582.811,0.049,6.853e4,0.186
582.861,0.049,6.853e4,0.186
582.911,0.049,6.852e4,0.186
582.961,0.049,6.851e4,0.186
583.011,0.049,6.85e4,0.186
583.061,0.049,6.849e4,0.186
583.111,0.049,6.848e4,0.186
583.161,0.049,6.847e4,0.187
583.211,0.049,6.846e4,0.187
583.261,0.049,6.845e4,0.187
583.311,0.049,6.844e4,0.187
583.361,0.049,6.843e4,0.188
583.411,0.049,6.842e4,0.188
583.461,0.049,6.841e4,0.188
583.511,0.049,6.841e4,0.188
583.561,0.049,6.84e4,0.188
583.611,0.049,6.839e4,0.188
583.661,0.049,6.838e4,0.188
583.711,0.049,6.837e4,0.188
583.761,0.049,6.836e4,0.188
583.811,0.049,6.835e4,0.188
583.861,0.049,6.834e4,0.188
583.911,0.049,6.833e4,0.188
583.961,0.049,6.832e4,0.188
584.011,0.049,6.831e4,0.187
584.061,0.049,6.83e4,0.187
584.111,0.049,6.829e4,0.187
584.161,0.049,6.829e4,0.187
584.211,0.049,6.828e4,0.187
584.261,0.049,6.827e4,0.187
584.311,0.049,6.826e4,0.187
584.361,0.049,6.825e4,0.187
584.411,0.049,6.824e4,0.187
584.461,0.049,6.823e4,0.187
584.511,0.049,6.822e4,0.187
584.561,0.049,6.821e4,0.187
584.611,0.049,6.82e4,0.187
584.661,0.049,6.819e4,0.187
584.711,0.049,6.818e4,0.187
584.761,0.049,6.818e4,0.187
584.811,0.049,6.817e4,0.187
584.861,0.049,6.816e4,0.187
584.911,0.049,6.815e4,0.187
584.961,0.049,6.814e4,0.188
585.011,0.049,6.813e4,0.188
585.061,0.049,6.812e4,0.188
585.111,0.049,6.811e4,0.188
585.161,0.049,6.81e4,0.188
585.211,0.049,6.809e4,0.188
585.261,0.049,6.808e4,0.188
585.311,0.049,6.807e4,0.188
585.361,0.049,6.806e4,0.188
585.411,0.049,6.806e4,0.188
585.461,0.049,6.805e4,0.188
585.511,0.049,6.804e4,0.188
585.561,0.049,6.803e4,0.188
585.611,0.049,6.802e4,0.188
585.661,0.049,6.801e4,0.187
585.711,0.049,6.8e4,0.187
585.761,0.049,6.799e4,0.187
585.811,0.049,6.798e4,0.187
585.861,0.049,6.797e4,0.187
585.911,0.049,6.796e4,0.187
585.961,0.049,6.795e4,0.187
586.011,0.049,6.795e4,0.187
586.061,0.049,6.794e4,0.187
586.111,0.049,6.793e4,0.187
586.161,0.049,6.792e4,0.187
586.211,0.049,6.791e4,0.187
586.261,0.049,6.79e4,0.187
586.311,0.049,6.789e4,0.187
586.361,0.049,6.788e4,0.188
586.411,0.049,6.787e4,0.188
586.461,0.049,6.786e4,0.188
586.511,0.049,6.785e4,0.189
586.561,0.049,6.784e4,0.188
586.611,0.049,6.784e4,0.189
586.661,0.049,6.783e4,0.189
586.711,0.049,6.782e4,0.189
586.761,0.049,6.781e4,0.189
586.811,0.049,6.78e4,0.189
586.861,0.049,6.779e4,0.189
586.911,0.049,6.778e4,0.189
586.961,0.049,6.777e4,0.189
587.011,0.049,6.776e4,0.189
587.061,0.049,6.775e4,0.188
587.111,0.049,6.774e4,0.188
587.161,0.049,6.773e4,0.188
587.211,0.049,6.773e4,0.187
587.261,0.049,6.772e4,0.187
587.311,0.049,6.771e4,0.187
587.361,0.049,6.77e4,0.187
587.411,0.049,6.769e4,0.187
587.461,0.049,6.768e4,0.187
587.511,0.049,6.767e4,0.187
587.561,0.049,6.766e4,0.187
587.611,0.049,6.765e4,0.187
587.661,0.049,6.764e4,0.188
587.711,0.049,6.763e4,0.188
587.761,0.049,6.762e4,0.188
587.811,0.049,6.762e4,0.188
587.861,0.049,6.761e4,0.189
587.911,0.049,6.76e4,0.188
587.961,0.049,6.759e4,0.189
588.011,0.049,6.758e4,0.189
588.061,0.049,6.757e4,0.189
588.111,0.049,6.756e4,0.189
588.161,0.049,6.755e4,0.189
588.211,0.049,6.754e4,0.189
588.261,0.049,6.753e4,0.188
588.311,0.049,6.752e4,0.189
588.361,0.049,6.752e4,0.189
588.411,0.049,6.751e4,0.189
588.461,0.049,6.75e4,0.189
588.511,0.049,6.749e4,0.189
588.561,0.049,6.748e4,0.189
588.611,0.049,6.747e4,0.189
588.661,0.049,6.746e4,0.189
588.711,0.049,6.745e4,0.189
588.761,0.049,6.744e4,0.189
588.811,0.049,6.743e4,0.189
588.861,0.049,6.742e4,0.188
588.911,0.049,6.741e4,0.188
588.961,0.049,6.741e4,0.188
589.011,0.049,6.74e4,0.188
589.061,0.049,6.739e4,0.188
589.111,0.049,6.738e4,0.188
589.161,0.049,6.737e4,0.188
589.211,0.049,6.736e4,0.187
589.261,0.049,6.735e4,0.187
589.311,0.049,6.734e4,0.188
589.361,0.049,6.733e4,0.188
589.411,0.049,6.732e4,0.188
589.461,0.049,6.731e4,0.188
589.511,0.049,6.731e4,0.188
589.561,0.049,6.73e4,0.188
